player_id,stagione,nome,ruolo,ruolo_mantra,squadra,quotazione_attuale,quotazione_iniziale,diff_quotazione,fvm,ceduto,indice_finale,rank_ruolo,totale_ruolo,rank_generale,totale_generale,performance_score,reliability_score,forma_attuale_score,titolarita_score,presenze_pesate,fantamedia,media_voto,presenze_totali,presenza_pct,presenze_medie,gol_stagione,assist_stagione,gs_stagione,rigori_parati,varianza_voto,varianza_gol,ammonizioni,espulsioni,titolarita,is_titolare,infortunato,desc_infortunio,squalificato,rigorista_pos,punizioni_pos,updated_at
7529,2026-27,Koulierakis,D,Dc,ROMA,8,8,0,15,False,16.63,164.0,201.0,452.0,560.0,0.0,0.0,20.54,0.0,0.0,6.0,6.0,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6495,2026-27,Comuzzo,D,Dc,TORINO,8,6,2,13,False,46.63,69.0,201.0,200.0,560.0,30.78,45.55,39.15,41.58,15.8,5.91,5.86,56,36.8,14.0,0.8,0.0,0.0,0.0,0.288,0.09,2.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6727,2026-27,Couto,D,Dd;E,COMO,8,8,0,25,False,18.69,157.0,201.0,437.0,560.0,0.0,0.0,7.75,0.0,0.0,5.5,5.5,2,5.3,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5675,2026-27,Theate,D,Ds;Dc,BOLOGNA,8,8,0,20,False,40.36,95.0,201.0,246.0,560.0,38.8,27.39,0.0,6.32,2.4,6.05,5.92,30,78.9,30.0,2.0,1.0,0.0,0.0,0.381,0.064,6.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4137,2026-27,Diego Carlos,D,Dc,PARMA,8,8,0,26,False,,,,,,,,,,,6.1,6.14,25,65.8,25.0,1.0,0.0,0.0,0.0,0.157,0.04,8.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6046,2026-27,Hien,D,Dc,ATALANTA,7,8,-1,11,False,52.58,57.0,201.0,154.0,560.0,45.68,66.93,0.0,66.55,25.29,5.81,5.94,111,73.0,27.8,0.2,0.0,0.0,0.0,0.36,0.026,7.0,0.2,panchina,False,True,"lesione del tendine prossimale del muscolo semimembranoso della coscia sinistra, rientro inizio ottobre",False,,,2026-09-09T13:29:56.628602+00:00
6042,2026-27,Lucumì,D,Dc,JUVENTUS,7,8,-1,17,False,57.49,40.0,201.0,117.0,560.0,40.03,67.32,11.24,72.53,27.56,5.82,5.9,123,64.7,24.6,0.2,0.4,0.0,0.0,0.322,0.026,4.8,0.2,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4433,2026-27,Zortea,D,Dd;E,BOLOGNA,7,6,1,19,False,66.12,20.0,201.0,57.0,560.0,54.25,74.84,28.68,68.39,25.99,6.25,5.97,122,53.5,20.3,1.7,2.0,0.0,0.0,0.286,0.199,2.7,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
4210,2026-27,Mina,D,Dc,CAGLIARI,7,8,-1,20,False,62.21,31.0,201.0,88.0,560.0,56.48,65.54,0.0,52.24,19.85,6.15,6.03,72,63.2,24.0,1.7,0.3,0.0,0.0,0.488,0.099,4.0,0.7,panchina,False,False,,False,3.0,,2026-09-09T13:29:56.628602+00:00
5701,2026-27,Obert,D,B;Ds;E,CAGLIARI,7,7,0,15,False,40.65,93.0,201.0,243.0,560.0,17.33,41.7,13.57,51.5,19.57,5.79,5.8,72,37.9,14.4,0.2,0.8,0.0,0.0,0.307,0.029,2.6,0.2,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5365,2026-27,Dragusin,D,Dc,FIORENTINA,7,8,-1,20,False,48.64,66.0,201.0,190.0,560.0,45.95,36.27,2.33,13.79,5.24,5.95,5.82,39,34.2,13.0,0.7,0.3,0.0,0.0,0.546,0.067,1.3,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6531,2026-27,Jimenez A.,D,Dd;Ds;E,FIORENTINA,7,8,-1,18,False,31.78,120.0,201.0,341.0,560.0,15.38,18.76,2.71,15.26,5.8,5.66,5.82,25,16.4,6.2,0.0,0.0,0.0,0.0,0.372,0.0,2.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7469,2026-27,Bracaglia,D,Ds;Dc,FROSINONE,7,5,2,15,False,15.93,167.0,201.0,459.0,560.0,0.0,0.0,48.06,0.0,0.0,8.5,6.75,2,5.3,2.0,1.0,1.0,0.0,0.0,1.125,0.5,1.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5620,2026-27,Tavares N.,D,Ds;E,LAZIO,7,6,1,25,False,57.22,41.0,201.0,118.0,560.0,57.45,56.04,37.98,35.39,13.45,6.18,6.11,46,40.4,15.3,0.0,2.7,0.0,0.0,0.455,0.0,2.3,0.3,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4401,2026-27,Gabbia,D,Dc,MILAN,7,7,0,15,False,56.37,42.0,201.0,123.0,560.0,37.93,57.05,20.54,56.42,21.44,5.94,5.91,88,38.6,14.7,0.7,0.0,0.0,0.0,0.308,0.097,3.0,0.0,panchina,False,True,"problema alla caviglia, da valutare convocazione contro la Lazio",False,,,2026-09-09T13:29:56.628602+00:00
7485,2026-27,Mangas,D,Ds;E,MONZA,7,6,1,15,False,16.86,163.0,201.0,451.0,560.0,0.0,0.0,28.68,0.0,0.0,6.5,6.0,2,5.3,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6672,2026-27,Idzes,D,Dc,SASSUOLO,7,7,0,19,False,59.47,35.0,201.0,108.0,560.0,47.83,61.76,20.54,55.26,21.0,5.94,5.95,71,62.3,23.7,0.3,0.0,0.0,0.0,0.33,0.027,2.7,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6642,2026-27,Coco,D,Dc,TORINO,7,7,0,14,False,44.65,78.0,201.0,214.0,560.0,25.4,46.77,13.57,53.29,20.25,5.87,5.85,69,60.5,23.0,1.0,0.3,0.0,0.0,0.436,0.053,4.3,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5010,2026-27,Ismajli,D,Dc,TORINO,7,7,0,13,False,56.13,43.0,201.0,125.0,560.0,42.23,64.09,28.68,65.82,25.01,5.78,5.9,122,53.5,20.3,0.0,0.3,0.0,0.0,0.413,0.0,3.3,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4664,2026-27,Badiashile,D,Dc,NAPOLI,7,7,0,18,False,16.96,162.0,201.0,450.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7580,2026-27,Sutalo J.,D,Dc,LAZIO,7,7,0,19,False,15.96,166.0,201.0,458.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7220,2026-27,Belghali,D,Dd;E,TORINO,7,7,0,20,False,,,,,,,,,,,6.21,6.1,26,68.4,26.0,2.0,0.0,0.0,0.0,0.22,0.074,6.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
2640,2026-27,Kolasinac,D,Ds;Dc,ATALANTA,6,5,1,8,False,55.34,48.0,201.0,131.0,560.0,59.48,64.23,28.68,46.05,17.5,6.01,6.06,71,46.7,17.8,0.2,0.5,0.0,0.0,0.207,0.029,3.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
4887,2026-27,Bellanova,D,Dd;E,ATALANTA,6,6,0,17,False,62.72,29.0,201.0,86.0,560.0,52.53,75.94,0.0,72.24,27.45,6.11,5.98,135,71.1,27.0,0.4,3.6,0.0,0.0,0.298,0.051,2.6,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7219,2026-27,Bernasconi,D,Ds;E,ATALANTA,6,6,0,18,False,53.9,53.0,201.0,142.0,560.0,55.98,47.16,11.24,20.26,7.7,6.13,6.07,23,30.3,11.5,0.0,1.5,0.0,0.0,0.143,0.0,1.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7212,2026-27,Heggem,D,Ds;Dc,BOLOGNA,6,6,0,15,False,38.3,100.0,201.0,261.0,560.0,26.93,29.42,7.75,23.03,8.75,5.76,5.81,27,35.5,13.5,0.0,0.0,0.0,0.0,0.484,0.0,0.5,0.5,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5678,2026-27,Holm,D,Dd;E,BOLOGNA,6,5,1,13,False,58.12,38.0,201.0,114.0,560.0,54.38,57.85,39.15,40.42,15.36,6.2,6.01,70,36.8,14.0,0.8,1.4,0.0,0.0,0.282,0.104,2.0,0.2,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7414,2026-27,Kaiki,D,Ds;E,COMO,6,7,-1,13,False,14.77,171.0,201.0,465.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6867,2026-27,Valle,D,Ds;E,COMO,6,6,0,21,False,55.86,44.0,201.0,126.0,560.0,47.33,48.9,28.68,32.5,12.35,6.06,5.98,41,36.0,13.7,0.3,1.0,0.0,0.0,0.224,0.032,1.7,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7410,2026-27,Viery,D,Ds;Dc,FIORENTINA,6,6,0,12,False,16.06,165.0,201.0,457.0,560.0,0.0,0.0,11.24,0.0,0.0,5.5,5.5,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4952,2026-27,Monterisi,D,Dc,FROSINONE,6,6,0,13,False,35.81,107.0,201.0,291.0,560.0,30.75,23.08,28.68,9.47,3.6,6.22,5.85,20,26.3,10.0,1.0,1.0,0.0,0.0,0.739,0.105,0.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6238,2026-27,Oyono A.,D,Dd;E,FROSINONE,6,5,1,10,False,34.04,114.0,201.0,309.0,560.0,33.53,26.02,39.15,7.37,2.8,5.81,5.88,16,21.1,8.0,0.0,0.5,0.0,0.0,0.117,0.0,2.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6660,2026-27,Marcandalli,D,Dc,GENOA,6,6,0,14,False,45.09,76.0,201.0,209.0,560.0,33.58,42.89,13.57,33.82,12.85,5.82,5.87,41,36.0,13.7,0.0,0.3,0.0,0.0,0.225,0.0,2.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4177,2026-27,Pavard,D,Dd;Dc,INTER,6,6,0,14,False,58.14,37.0,201.0,113.0,560.0,62.7,54.87,20.54,26.45,10.05,6.12,6.17,45,29.6,11.2,0.0,0.8,0.0,0.0,0.159,0.0,2.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5877,2026-27,Carlos Augusto,D,B;Ds;E,INTER,6,7,-1,20,False,71.41,9.0,201.0,23.0,560.0,63.8,83.61,0.0,73.68,28.0,6.44,6.15,126,82.9,31.5,2.5,3.0,0.0,0.0,0.23,0.186,3.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4817,2026-27,Pedraza,D,Ds;E,LAZIO,6,5,1,14,False,16.97,161.0,201.0,449.0,560.0,0.0,0.0,28.68,0.0,0.0,6.0,6.0,2,5.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
2188,2026-27,Marusic,D,Dd;Ds;E,LAZIO,6,6,0,20,False,52.76,56.0,201.0,152.0,560.0,22.45,65.98,20.54,87.63,33.3,5.88,5.82,168,73.7,28.0,1.2,0.7,0.0,0.0,0.349,0.137,2.8,0.7,panchina,False,True,"problema muscolare alla coscia destra, ipotesi rientro inizio ottobre",False,,,2026-09-09T13:29:56.628602+00:00
6990,2026-27,Veiga D.,D,Dd;E,LECCE,6,5,1,12,False,37.66,102.0,201.0,270.0,560.0,20.4,38.04,13.57,40.39,15.35,5.71,5.8,49,43.0,16.3,0.0,0.3,0.0,0.0,0.228,0.0,3.3,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4502,2026-27,Gallo,D,Ds;E,LECCE,6,6,0,12,False,54.4,52.0,201.0,138.0,560.0,35.43,71.09,11.24,82.16,31.22,5.83,5.88,134,70.5,26.8,0.0,1.8,0.0,0.0,0.265,0.0,2.2,0.4,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4751,2026-27,Tomori,D,Dc,MILAN,6,7,-1,8,False,55.76,45.0,201.0,127.0,560.0,54.8,76.85,0.0,71.42,27.14,6.08,6.06,139,73.2,27.8,1.0,0.4,0.0,0.0,0.33,0.117,4.6,0.6,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6202,2026-27,Beukema,D,Dc,NAPOLI,6,6,0,12,False,55.1,49.0,201.0,134.0,560.0,48.98,65.05,0.0,58.42,22.2,6.02,5.96,86,75.4,28.7,1.0,0.3,0.0,0.0,0.319,0.075,2.3,0.3,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
2724,2026-27,Buongiorno,D,Dc,NAPOLI,6,7,-1,15,False,66.98,18.0,201.0,55.0,560.0,61.75,82.24,0.0,73.74,28.02,6.16,6.11,135,71.1,27.0,1.0,0.8,0.0,0.0,0.308,0.097,4.8,0.0,panchina,False,True,"problema al menisco del ginocchio destro, ipotesi rientro da metà novembre",False,,,2026-09-09T13:29:56.628602+00:00
6485,2026-27,Kristensen T.,D,Dd;Dc,ATALANTA,6,7,-1,20,False,44.08,79.0,201.0,215.0,560.0,21.15,44.57,0.0,53.29,20.25,5.89,5.8,75,65.8,25.0,1.3,0.3,0.0,0.0,0.372,0.083,3.7,0.3,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7329,2026-27,Obrador,D,Ds;E,SASSUOLO,6,6,0,13,False,49.29,65.0,201.0,185.0,560.0,51.28,39.84,20.54,14.74,5.6,6.38,6.06,17,22.4,8.5,0.5,1.5,0.0,0.0,0.371,0.059,0.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7069,2026-27,Fortini,D,E,TORINO,6,5,1,12,False,41.7,88.0,201.0,234.0,560.0,42.35,32.83,28.68,11.05,4.2,5.96,5.96,14,18.4,7.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7564,2026-27,Leysen F.,D,Ds;Dc,SASSUOLO,6,5,1,12,False,14.38,172.0,201.0,470.0,560.0,0.0,0.0,28.68,0.0,0.0,6.5,6.0,2,5.3,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4705,2026-27,Balerdi,D,Dc,ROMA,6,6,0,11,False,9.79,178.0,201.0,509.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
4147,2026-27,Caleta-Car,D,Dc,SASSUOLO,6,6,0,15,False,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7621,2026-27,Sugawara,D,Dd;E,CAGLIARI,6,6,0,15,False,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7532,2026-27,Kofler,D,Dc,CAGLIARI,5,5,0,8,False,8.95,180.0,201.0,515.0,560.0,0.0,0.0,20.54,0.0,0.0,6.0,6.0,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7274,2026-27,Zè Pedro,D,Dd;Dc,CAGLIARI,5,5,0,13,False,35.04,111.0,201.0,301.0,560.0,23.93,27.16,13.57,20.26,7.7,5.67,5.77,24,31.6,12.0,0.0,0.5,0.0,0.0,0.239,0.0,3.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6893,2026-27,Kempf,D,Dc,COMO,5,5,0,13,False,59.66,34.0,201.0,107.0,560.0,54.85,61.46,37.98,47.11,17.9,6.13,5.99,61,53.5,20.3,1.3,0.3,0.0,0.0,0.371,0.099,2.3,0.3,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7294,2026-27,Valdepenas,D,Ds;Dc,FIORENTINA,5,6,-1,16,False,15.93,168.0,201.0,460.0,560.0,0.0,0.0,4.65,0.0,0.0,5.0,5.0,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7467,2026-27,Calvani,D,Dc,FROSINONE,5,4,1,13,False,15.72,169.0,201.0,461.0,560.0,0.0,0.0,43.8,0.0,0.0,6.0,6.5,2,5.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
6766,2026-27,Kelly L.,D,Ds;Dc,JUVENTUS,5,5,0,12,False,43.11,82.0,201.0,222.0,560.0,30.98,43.28,13.57,40.13,15.25,5.95,5.92,49,43.0,16.3,0.3,0.3,0.0,0.0,0.295,0.029,1.7,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6632,2026-27,Gaspar K.,D,Dc,LECCE,5,5,0,12,False,49.72,64.0,201.0,184.0,560.0,48.13,48.48,7.75,35.13,13.35,5.88,5.99,47,41.2,15.7,0.0,0.3,0.0,0.0,0.712,0.0,3.3,0.3,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5739,2026-27,De Winter,D,Dd;Dc,MILAN,5,3,2,20,False,43.12,81.0,201.0,221.0,560.0,18.75,45.76,48.06,57.26,21.76,5.88,5.83,92,48.4,18.4,0.8,0.4,0.0,0.0,0.332,0.075,3.2,0.2,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5840,2026-27,Olivera,D,B;Ds;E,NAPOLI,5,5,0,13,False,51.22,60.0,201.0,167.0,560.0,37.98,59.69,4.65,59.16,22.48,5.97,5.92,99,52.1,19.8,0.6,0.4,0.0,0.0,0.231,0.075,2.4,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6631,2026-27,Ghilardi,D,Dc,ROMA,5,4,1,10,False,42.44,85.0,201.0,228.0,560.0,32.3,40.68,47.29,35.13,13.35,5.76,5.87,46,40.4,15.3,0.0,0.0,0.0,0.0,0.427,0.0,2.7,0.3,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5851,2026-27,Doig,D,Ds;E,SASSUOLO,5,4,1,10,False,45.14,74.0,201.0,207.0,560.0,35.08,49.74,28.68,46.24,17.57,5.97,5.9,78,51.3,19.5,0.5,1.5,0.0,0.0,0.306,0.051,3.2,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7253,2026-27,Bella-Kotchap,D,Dc,VENEZIA,5,6,-1,13,False,35.39,109.0,201.0,295.0,560.0,28.85,27.15,2.71,16.58,6.3,5.67,5.75,20,26.3,10.0,0.0,0.0,0.0,0.0,0.382,0.0,1.5,0.0,panchina,False,True,"noie muscolari, da valutare contro la Fiorentina",False,,,2026-09-09T13:29:56.628602+00:00
4845,2026-27,Correia T.,D,Dd;Ds;E,VENEZIA,5,4,1,12,False,15.22,170.0,201.0,463.0,560.0,0.0,0.0,39.15,0.0,0.0,6.25,6.25,2,5.3,2.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5695,2026-27,Haps,D,Ds;E,VENEZIA,5,5,0,10,False,41.73,87.0,201.0,233.0,560.0,37.65,40.26,28.68,27.11,10.3,5.94,5.87,63,41.4,15.8,0.5,0.8,0.0,0.0,0.226,0.057,2.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5751,2026-27,Patterson,D,Dd;E,TORINO,5,5,0,12,False,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
2169,2026-27,Rodriguez R.,D,B;Ds;E,TORINO,5,5,0,12,False,,,,,,,,,,,6.0,6.0,101,88.6,33.7,0.3,0.7,0.0,0.0,0.232,0.026,3.3,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5578,2026-27,Kossounou,D,Dd;Dc,ATALANTA,4,3,1,12,False,46.32,71.0,201.0,202.0,560.0,44.4,43.15,13.57,25.92,9.85,5.99,5.93,35,30.7,11.7,0.3,0.0,0.0,0.0,0.208,0.037,0.7,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7068,2026-27,Vitik,D,Dc,BOLOGNA,4,5,-1,10,False,38.77,97.0,201.0,252.0,560.0,42.9,36.35,0.0,16.58,6.3,5.86,5.94,18,47.4,18.0,0.0,0.0,0.0,0.0,0.232,0.0,3.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7268,2026-27,Rodriguez Ju.,D,Ds;Dc,CAGLIARI,4,3,1,14,False,32.41,116.0,201.0,330.0,560.0,16.9,19.24,39.15,14.74,5.6,5.78,5.69,18,23.7,9.0,0.5,0.0,0.0,0.0,0.386,0.056,1.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7014,2026-27,Smolcic I.,D,Dd;E,COMO,4,4,0,10,False,41.43,89.0,201.0,236.0,560.0,39.05,41.97,11.24,28.29,10.75,5.81,5.91,34,29.8,11.3,0.0,0.3,0.0,0.0,0.159,0.0,3.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5603,2026-27,Pongracic,D,Dc,FIORENTINA,4,4,0,8,False,45.38,72.0,201.0,205.0,560.0,36.13,60.53,4.65,65.21,24.78,5.73,5.89,98,51.6,19.6,0.0,0.0,0.0,0.0,0.291,0.0,4.6,0.4,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5449,2026-27,Parisi,D,Ds;E,FIORENTINA,4,5,-1,10,False,53.56,54.0,201.0,146.0,560.0,50.48,67.59,0.0,60.66,23.05,5.98,5.97,120,63.2,24.0,1.0,0.6,0.0,0.0,0.279,0.117,5.6,0.2,panchina,False,True,"infortunio al legamento crociato, rientro da novembre",False,,,2026-09-09T13:29:56.628602+00:00
5757,2026-27,Cittadini,D,Dc,FROSINONE,4,3,1,8,False,30.82,123.0,201.0,349.0,560.0,39.85,25.75,13.57,1.58,0.6,5.8,5.9,5,6.6,2.5,0.0,0.0,0.0,0.0,0.05,0.0,0.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7537,2026-27,Mitaj,D,Ds;E,GENOA,4,4,0,10,False,9.43,179.0,201.0,514.0,560.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5831,2026-27,Gatti,D,Dc,JUVENTUS,4,4,0,10,False,54.52,51.0,201.0,137.0,560.0,54.73,66.43,0.0,55.05,20.92,6.11,6.01,92,60.5,23.0,1.8,0.0,0.0,0.0,0.352,0.154,4.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
7012,2026-27,Provstgaard,D,Dc,LAZIO,4,3,1,13,False,55.59,47.0,201.0,129.0,560.0,59.15,49.51,28.68,21.84,8.3,5.87,5.94,26,22.8,8.7,0.0,0.0,0.0,0.0,0.207,0.0,1.3,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7131,2026-27,Floriani Mussolini,D,Dd;E,LAZIO,4,3,1,10,False,31.29,121.0,201.0,344.0,560.0,19.38,24.91,39.15,21.18,8.05,5.74,5.76,25,32.9,12.5,0.0,0.5,0.0,0.0,0.315,0.0,1.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7240,2026-27,Siebert,D,Dc,LECCE,4,4,0,12,False,29.54,129.0,201.0,357.0,560.0,18.33,21.5,7.75,17.5,6.65,5.74,5.67,21,27.6,10.5,0.5,0.0,0.0,0.0,0.458,0.048,1.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5838,2026-27,Birindelli,D,Dd;Ds;E,MONZA,4,4,0,12,False,50.91,62.0,201.0,170.0,560.0,46.33,52.88,13.57,39.47,15.0,5.95,5.92,84,55.3,21.0,0.8,0.5,0.0,0.0,0.178,0.075,4.2,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5307,2026-27,Valenti,D,Dc,PARMA,4,4,0,10,False,43.33,80.0,201.0,220.0,560.0,40.5,46.22,0.0,38.03,14.45,5.84,5.91,47,61.8,23.5,0.5,0.0,0.0,0.0,0.427,0.03,5.5,0.5,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
6986,2026-27,Rensch,D,B;Dd;E,ROMA,4,5,-1,14,False,52.89,55.0,201.0,150.0,560.0,57.6,49.66,0.0,22.76,8.65,6.41,6.13,27,35.5,13.5,0.5,2.5,0.0,0.0,0.242,0.043,0.5,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
4374,2026-27,Walukiewicz,D,Dd;Dc,SASSUOLO,4,4,0,10,False,37.52,103.0,201.0,272.0,560.0,16.78,51.43,0.0,68.05,25.86,5.69,5.77,104,54.7,20.8,0.0,0.2,0.0,0.0,0.232,0.0,3.8,0.0,panchina,False,True,"trauma contusivo alla gamba destra, da valutare convocazione dalla seconda metà di settembre",False,,,2026-09-09T13:29:56.628602+00:00
7526,2026-27,Comert,D,Dc,TORINO,4,4,0,12,False,13.86,173.0,201.0,472.0,560.0,0.0,0.0,20.54,0.0,0.0,6.0,6.0,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4263,2026-27,Kabasele,D,Dc,UDINESE,4,4,0,12,False,42.85,84.0,201.0,225.0,560.0,32.75,42.75,0.0,41.58,15.8,6.12,5.9,54,47.4,18.0,2.0,0.0,0.0,0.0,0.475,0.129,3.3,0.3,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5820,2026-27,Bertola,D,Dd;Ds;Dc,UDINESE,4,4,0,10,False,45.02,77.0,201.0,210.0,560.0,47.75,43.74,20.54,23.24,8.83,5.87,5.89,27,23.7,9.0,0.0,0.3,0.0,0.0,0.256,0.0,1.0,0.0,panchina,False,False,,False,,,2026-09-09T13:29:56.628602+00:00
5527,2026-27,Zanoli,D,Dd;E,UDINESE,4,4,0,10,False,51.78,58.0,201.0,160.0,560.0,50.0,62.99,0.0,52.32,19.88,6.06,5.94,90,47.4,18.0,0.8,1.2,0.0,0.0,0.21,0.099,2.4,0.0,panchina,False,True,"lesione del legamento crociato anteriore del ginocchio destro, rientro da inizio ottobre",False,,,2026-09-09T13:29:56.628602+00:00
